epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,149.836,1.06906,1.98823,0.99931,0.00309,0.80934,0.09983,0.07741,0.96207,3.23334,1.01165,0.0006,0.0006,0.0006
