epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1309.54,1.04958,1.50318,1.13548,0.95954,0.94566,0.97928,0.80284,0.62205,0.91549,0.8917,0.000665004,0.000665004,0.000665004
